0.3125,NaN,0.035553282,0.128423209,0.342723145,0.445254075,0.445254075,NaN,NaN,NaN,NaN,0.32028
0.312536405,NaN,0.035553282,0.128423209,0.342723145,0.445254075,0.445254075,NaN,NaN,NaN,NaN,0.32028
0.324809682,NaN,0.035553282,0.128423209,0.342723145,0.409919308,0.409919308,NaN,NaN,NaN,NaN,0.32028
0.334196146,NaN,0.051017049,0.128487617,0.43079071,0.461859926,0.461859926,NaN,NaN,NaN,NaN,0.32028
0.410013882,NaN,0.055184047,0.163297081,0.387328062,0.495866225,0.495866225,NaN,NaN,NaN,NaN,0.32028
0.416375243,NaN,0.037923501,0.203229889,0.380023179,0.499392253,0.499392253,NaN,NaN,NaN,NaN,0.2504
0.479331968,NaN,0.096280583,0.147669417,0.486705506,0.914985485,0.914985485,NaN,NaN,NaN,NaN,0.38434
0.509807725,NaN,0.094502918,0.202820022,0.565183648,0.631847968,0.631847968,NaN,NaN,NaN,NaN,0.33775
0.566714243,NaN,0.089112582,0.202820022,0.643774608,0.779357586,0.779357586,NaN,NaN,NaN,NaN,0.38434
0.455494153,NaN,0.187973645,0.335318485,0.672387753,1.080119032,0.744959379,NaN,NaN,NaN,NaN,0.49498
0.2802,NaN,0.099663879,0.335318485,0.672387753,0.780338418,0.457947198,NaN,NaN,NaN,NaN,0.43675
0.280245586,NaN,0.099663879,0.15031599,0.672387753,0.472649073,0.457947198,NaN,NaN,NaN,NaN,0.37852
0.320764686,NaN,0.1,0.189669129,0.413572056,0.531120292,0.505195807,NaN,NaN,NaN,NaN,0.40763
0.33431715,NaN,0.11,0.186196966,0.413572056,0.494351523,0.472742329,NaN,NaN,NaN,NaN,0.50175
0.329010254,NaN,0.074910384,0.190576693,0.39344837,0.443273788,0.381542822,NaN,NaN,NaN,NaN,0.46587
0.284100433,NaN,0.074910384,0.166687271,0.381729532,0.506040801,0.317393449,NaN,NaN,NaN,NaN,0.37852
0.314023027,NaN,0.089112582,0.166687271,0.339000193,0.583520287,0.465589863,NaN,NaN,NaN,NaN,0.28553
0.432831806,NaN,0.112910344,0.116261854,0.373663135,0.563109058,0.493798653,NaN,NaN,NaN,NaN,0.38434
0.350064975,NaN,0.148922378,0.16000643,0.277881725,0.499032201,0.388795556,NaN,NaN,NaN,NaN,0.29117
0.352122045,NaN,0.175663799,0.172729889,0.234094729,0.570595658,0.595704577,NaN,NaN,NaN,NaN,0.32723
0.457101779,NaN,0.220583269,0.255932999,0.300938646,0.666146034,0.700429152,NaN,NaN,NaN,NaN,0.40763
0.469150334,NaN,0.357635438,0.234736992,0.397396956,0.639055218,0.548689928,NaN,NaN,0.10531,0.36922,0.40763
0.432330503,NaN,0.292836714,0.255581684,0.520790262,0.632636358,0.521506102,NaN,NaN,0.10531,0.33666,0.41928
0.501129999,NaN,0.227464549,0.156452293,0.348039634,0.53250463,0.436835169,NaN,NaN,NaN,0.28948,0.3494
0.372692749,NaN,0.183691959,0.14257535,0.277670194,0.486256559,0.502455142,NaN,NaN,NaN,0.29147,0.29774
0.361975239,NaN,0.182162786,0.112010942,0.261170746,0.444291867,0.553591929,NaN,NaN,NaN,0.25515,0.29117
0.389460465,NaN,0.154064224,0.138242464,0.194326829,0.493271367,0.421906347,NaN,NaN,NaN,0.29059,0.32047
0.447888178,NaN,0.155593397,0.184440391,0.371026044,0.625994018,0.612972992,NaN,0.091624,NaN,0.3433,0.3494
0.404845277,NaN,0.171840865,0.146029947,0.329847935,0.463473953,0.315399225,NaN,0.07578,NaN,0.27464,0.32028
0.429046105,NaN,0.24466775,0.153407563,0.289939014,0.436221734,0.339129369,NaN,0.076148,NaN,0.28129,0.29117
0.362493828,NaN,0.14737409,0.125770781,0.419819282,0.421385104,0.347485053,NaN,0.057111,NaN,0.26379,0.32028
0.306313335,NaN,0.102836913,0.099246496,0.210403214,0.325288443,0.378456789,NaN,0.045566,NaN,0.21971,0.29117
0.385657478,NaN,0.138007903,0.087945862,0.318566261,0.398167953,0.478947818,NaN,0.071113,NaN,0.24718,0.26205
0.401560879,NaN,0.13361153,0.118451717,0.332386311,0.322681169,0.270612758,NaN,0.04704,NaN,0.26091,0.2504
0.293694332,NaN,0.042816856,0.090170858,0.225351432,0.288724531,0.411433889,NaN,0.043355,NaN,0.25581,0.26205
0.380644449,NaN,0.069003952,0.133441159,0.177686361,0.247566853,0.378233971,NaN,0.057971,NaN,0.22082,0.29117
0.368544035,NaN,0.076840965,0.151358225,0.16231508,0.252967634,0.44808749,NaN,0.060305,NaN,0.25692,0.29117
0.392226274,NaN,0.088500913,0.14936744,0.235928001,0.332675718,0.551475156,NaN,0.071358,NaN,0.28461,0.32028
0.427144611,NaN,0.105704114,0.14585429,0.217736302,0.341304553,0.484629683,NaN,0.058462,NaN,0.24541,0.3494
0.387213245,NaN,0.095191046,0.169860817,0.212518528,0.296049729,0.383693018,NaN,0.036846,NaN,0.22481,0.22129
0.383583121,NaN,0.065181018,0.1460885,0.215056905,0.296732587,0.435164032,NaN,0.040899,NaN,0.20864,0.29117
0.470014649,NaN,0.111438514,0.245042233,0.362423768,0.498672148,0.634140725,NaN,0.071236,0.03761,0.2175,0.32968
0.562150658,NaN,0.110673927,0.20916321,0.301079667,0.391028989,0.452432446,NaN,NaN,0.05047,0.25493,0.27238
0.386176067,NaN,0.095191046,0.187309463,0.241286796,0.389911586,0.529750377,NaN,0.058339,0.052654,0.24762,0.28177
0.408302538,NaN,0.081619632,0.189885774,0.323643014,0.404127435,0.405194978,NaN,0.06227,0.063815,0.2423,0.33437
0.392226274,NaN,0.077032112,0.197731809,0.362000705,0.48017292,0.513818873,NaN,0.083272,0.069882,0.36301,0.34564
0.40277092,NaN,0.060975791,0.188187751,0.30615642,0.456334989,0.527837854,NaN,0.061778,0.060176,0.26091,0.32028
0.389114739,NaN,0.060975791,0.226071222,0.33675796,0.523068782,0.587404598,NaN,0.086834,0.069882,0.30055,0.37269
0.381681628,NaN,0.077032112,0.191408139,0.289656972,0.455838365,0.391268838,NaN,0.064726,0.067698,0.27464,0.32611
0.432849092,NaN,0.04319915,0.23280476,0.289656972,0.442243295,0.474045816,NaN,0.087939,0.12375,0.38538,0.33775
0.452209755,NaN,0.118510942,0.218225186,0.433357291,0.480917856,0.472151861,NaN,0.09015,0.14413,0.37608,0.39448
0.450653987,NaN,0.09614678,0.241177768,0.433357291,0.453665637,0.431766054,NaN,0.086588,0.14292,0.3433,0.33062
0.493869751,NaN,0.11,0.257982337,0.495688538,0.492216042,0.500004141,NaN,0.093957,0.12884,0.36523,0.30075
0.46724884,NaN,0.131317769,0.171148972,0.438293023,0.451741221,0.508638348,NaN,0.064235,0.10094,0.30853,0.2968
0.297324456,NaN,0.021026135,0.138125359,0.263991165,0.367501447,0.429092235,NaN,0.057603,0.07619,0.24452,0.26205
0.359555156,NaN,0.021026135,0.208212708,0.327168537,0.547527493,0.618766266,NaN,0.094571,NaN,0.55548,0.3943
0.297151593,NaN,0.022555308,0.128874063,0.29699006,0.401768473,0.370435332,NaN,0.066814,0.10531,0.26534,0.24327
0.360938061,NaN,0.19172012,0.149894413,0.359180286,0.456521222,0.346014452,NaN,0.081307,0.073521,0.27176,0.29398
0.405882455,NaN,0.14278657,0.149894413,0.364539081,0.38643522,0.434829805,NaN,0.046524,0.057798,0.25648,0.27896
0.327056902,NaN,0.05,0.126766173,0.269773022,0.366321965,0.450761309,NaN,0.052198,0.056196,0.22304,0.26675
0.300090265,NaN,0.023702188,0.077816279,0.258914411,0.317652855,0.363639376,NaN,0.034009,0.056415,0.21617,0.22523
0.279865288,NaN,0.020261548,0.108556344,0.203211147,0.304554408,0.492205503,NaN,NaN,0.048893,0.23012,0.26205
0.326538313,NaN,0.035553282,0.100944518,0.241004755,0.323115714,0.394722521,NaN,NaN,NaN,0.21816,0.26205
0.284359727,0.108810296,0.029627735,0.085252447,0.237338211,0.342421956,0.457445857,NaN,0.050356,0.062918,0.22591,0.24702
0.41746428,0.33574539,0.06,0.12,0.405153107,0.580987506,0.564175796,NaN,0.10943,NaN,0.41772,0.303
0.45877855,0.23667298,0.14336001,0.191408139,0.369192772,0.468129799,0.549915428,NaN,0.10784,NaN,0.16944,0.3896
0.323945367,0.189253707,0.208349881,0.15100691,0.290644118,0.392208469,0.429259349,NaN,0.066077,NaN,0.25559,0.33118
0.37390279,0.196027888,0.060784644,0.167752927,0.422921743,0.376751061,0.419121119,NaN,0.082167,NaN,0.1907,0.32197
0.503722945,0.289172889,0.08,0.247267228,0.427998496,0.545106453,0.68427483,NaN,0.12024,NaN,0.1907,0.35954
0.471916143,0.261652776,0.08,0.199078517,0.491034848,0.491315912,0.511145054,NaN,NaN,NaN,0.3371,0.33512
0.529825267,NaN,0.1,0.379478784,0.483419718,0.491315912,0.766494762,NaN,0.13915,NaN,0.3371,0.46436
0.5170334,0.364535663,0.162092385,0.304590131,0.434908521,0.560501784,0.643276273,NaN,0.11803,NaN,0.56523,0.38885
0.448061041,0.268426957,0.105704114,0.203528507,0.391192036,0.513695012,0.575873754,NaN,0.098502,NaN,0.28284,0.37288
0.496981286,0.280705162,0.14163969,0.196970627,0.391192036,0.591106212,0.665112461,NaN,0.13093,NaN,0.32979,0.29117
0.537431241,0.317963162,0.121569288,0.21178441,0.429408705,0.499292928,0.590657744,NaN,0.083886,NaN,0.3185,0.29192
0.562306235,0.304414798,0.127609523,0.216421769,0.507689419,0.53768193,0.555519307,NaN,0.10096,NaN,0.32868,0.3958
0.398846929,0.215503662,0.0414406,0.155492032,0.392559938,0.368594018,0.372819487,NaN,0.045935,NaN,0.14552,0.21753
0.331637773,0.191370638,0.030411437,0.16139998,0.304111617,0.357345494,0.529438432,NaN,0.050553,NaN,0.15925,0.22504
0.398483917,0.240060071,0.047060313,0.181916778,0.392080467,0.464125771,0.599236247,NaN,0.073323,NaN,0.22746,0.30488
0.357982103,0.187560161,0.06,0.182853618,0.410272166,0.429237965,0.52416878,NaN,NaN,NaN,0.22746,0.26524
0.349390809,0.216350434,0.075808773,0.160867152,0.407324829,0.420050429,0.525828776,NaN,0.064689,NaN,0.22193,0.2876
0.402252331,0.197721434,0.089533105,0.230000095,0.407324829,0.580137039,0.665881184,NaN,0.078728,NaN,0.23898,0.35316
0.633059084,0.407297686,0.330186775,0.346818197,0.572629553,0.871431597,0.914267822,NaN,0.13203,NaN,0.63101,0.41571
0.523826919,0.411108163,0.213453497,0.388208963,0.64972569,0.747728872,0.733072026,NaN,0.18976,NaN,0.61883,0.53105
0.595495941,0.427196845,0.195868003,0.294934823,0.650078243,0.704386049,0.660812069,NaN,0.16345,NaN,0.61883,0.39035
0.708911393,0.341249413,0.23,0.310035514,0.669567334,0.641329754,0.740525296,NaN,0.13891,NaN,0.4579,0.46624
0.52775091,0.324313958,0.130744329,0.239889613,0.583826614,0.53951323,0.415166095,NaN,0.10071,NaN,0.36922,0.40557
0.44797461,0.196027888,0.088596487,0.162026492,0.442960816,0.400259979,0.417260586,NaN,0.068902,NaN,0.23655,0.3169
0.353850676,0.155382797,0.050787673,0.332630925,0.442960816,0.352608947,0.344042511,NaN,0.066568,NaN,0.27243,0.22861
0.3574808,0.176975502,0.037904386,0.148711652,0.328085173,0.366446121,0.449825473,NaN,0.06706,NaN,0.21418,0.24402
0.345898975,0.122316322,0.038707203,0.110634958,0.328085173,0.353099363,0.407757388,NaN,0.053795,NaN,0.2237,0.23312
0.457222783,0.165967456,0.09,0.156797753,0.254373538,0.414370296,0.540466821,NaN,0.072832,NaN,0.19956,0.26299
0.300677999,0.136711458,0.049086468,0.131339124,0.240081067,0.378687893,0.464286377,NaN,0.059199,NaN,0.18073,0.22749
0.360592335,0.19348757,0.143054175,0.194675368,0.419269301,0.48138344,0.492316912,NaN,0.081798,NaN,0.22281,0.29154
0.373038475,0.240060071,0.084391259,0.227657994,0.419269301,0.540574763,0.540078003,NaN,0.063412,NaN,0.25183,0.29831
0.418224878,0.276471299,0.167635638,0.336056247,0.498565365,0.559632693,0.639421517,NaN,0.091378,NaN,0.23566,0.33606
0.45929714,0.324313958,0.19,0.357369359,0.419720568,0.731029904,0.656870414,NaN,0.13977,NaN,0.47641,0.303
0.414110737,0.301027708,0.131241311,0.269288826,0.562983722,0.611654012,0.645047678,NaN,0.10194,NaN,0.36036,0.41966
0.459988592,0.316269617,0.372411076,0.34665425,0.538023019,0.558080744,0.57705469,NaN,0.12221,NaN,0.34397,0.41008
0.502478331,0.294676912,0.180614498,0.153653483,0.494236023,0.550935572,0.482824855,NaN,0.10096,NaN,0.36058,0.3402
0.315665227,0.182479525,0.104346973,0.088226914,0.494236023,0.420168377,0.594824445,NaN,0.057725,NaN,0.28926,0.27332
0.362355538,0.196451275,0.148578314,0.086675273,0.303434716,0.391773924,0.516537255,0.18475,0.051142,NaN,0.28758,0.19296
0.306659061,0.167237615,0.11,0.160568534,0.303434716,0.404499903,0.391513938,0.24105,0.05266,NaN,0.28217,0.34038
0.24209471,0.154493685,0.08,0.164760894,0.364722409,0.420516013,0.550873547,0.24556,0.053881,NaN,0.22005,0.24274
0.360021887,0.21677382,0.14,0.208353234,0.319750837,0.530704369,0.627277923,0.38858,0.079256,NaN,0.34669,0.34283
0.401733742,0.26927373,0.125048158,0.235064886,0.387201143,0.563419447,0.631355497,0.43834,0.086637,NaN,0.34804,0.29962
0.44367032,0.219737525,0.088753226,0.156235649,0.162836858,0.460245899,0.631355497,0.28042,0.084623,NaN,0.21145,0.33343
0.348612925,0.185443229,0.082938544,0.166939047,0.162836858,0.414928998,0.534264675,0.20938,0.057025,NaN,0.14321,0.23387
0.401681883,0.187136775,0.03775147,0.166939047,0.440394235,0.572172438,0.524580994,0.3132,0.073901,NaN,0.21544,0.30169
0.379693702,0.234132661,0.177441463,0.17460357,0.43631873,0.459923039,0.47507635,0.25883,0.069369,NaN,0.16631,0.23876
0.466505529,0.348870367,0.23,0.190231233,0.43631873,0.822660455,0.717808976,0.25883,0.11874,NaN,0.16631,0.33787
0.4751202,0.314999458,0.25,0.190231233,0.555062622,0.675401327,0.468809587,0.32864,0.10941,NaN,0.19451,0.36963
0.3617904,0.204072229,0.017260545,0.165223458,0.555062622,0.531263483,0.337458232,0.26965,0.039622,NaN,0.19659,0.27043
0.369343742,0.147380795,0.033527128,0.119411978,0.252846137,0.373434063,0.376562834,0.19345,0.055257,NaN,0.26264,0.27563
0.469,0.147380795,0.12,0.11,0.369,0.469,0.469,0.27681,0.077843,NaN,0.18751,0.35996
0.45,0.18,0.052002,0.12,0.369,0.45,0.45,0.26052,0.052002,NaN,0.18966,0.29417
0.55,0.22,0.085569,0.19,0.469,0.55,0.55,0.361,0.085569,NaN,0.34853,0.33822
0.46,0.18,0.079530667,0.12,0.369,0.46,0.46,0.361,0.085569,NaN,0.34853,0.28923
